DATE,FPCPITOTLZGSWE
2010-01-01,1.15798802715628
2011-01-01,2.9611507382214
2012-01-01,0.888377506923638
2013-01-01,-0.0442929701485858
2014-01-01,-0.179638494114635
2015-01-01,-0.0467847449832812
2016-01-01,0.984269244577992
2017-01-01,1.79449904665589
2018-01-01,1.95353530127028
2019-01-01,1.78415097403835
2020-01-01,0.497367318853572
2021-01-01,2.16319736447153
2022-01-01,8.36929098869189
